,Match ID,Innings,Over,Ball,Runs From Ball,Wicket,current score
184421,1310901,1,19,4,6,0,134
184422,1310901,1,19,5,4,0,138
184423,1310901,1,19,6,6,0,144
184424,1310901,1,20,1,1,0,145
184425,1310901,1,20,2,0,0,145
184426,1310901,1,20,3,1,0,146
184427,1310901,1,20,4,1,0,147
184428,1310901,1,20,5,0,1,147
184429,1310901,1,20,6,1,0,148
184547,1310902,1,1,1,3,0,3
184548,1310902,1,1,2,0,0,3
184549,1310902,1,1,3,0,0,3
184550,1310902,1,1,4,0,0,3
184551,1310902,1,1,5,4,0,7
184552,1310902,1,1,6,0,1,7
184553,1310902,1,2,1,2,0,9
184554,1310902,1,2,2,4,0,13
184555,1310902,1,2,3,0,0,13
184556,1310902,1,2,4,0,0,13
184557,1310902,1,2,5,3,0,16
184558,1310902,1,2,6,0,0,16
184559,1310902,1,3,1,1,0,17
184560,1310902,1,3,2,0,0,17
184561,1310902,1,3,3,0,0,17
184562,1310902,1,3,4,1,0,18
184563,1310902,1,3,5,1,0,19
184564,1310902,1,3,6,0,0,19
184565,1310902,1,4,1,0,0,19
184566,1310902,1,4,2,1,0,20
184567,1310902,1,4,3,0,0,20
184568,1310902,1,4,4,4,0,24
184569,1310902,1,4,5,6,0,30
184570,1310902,1,4,6,1,0,31
184571,1310902,1,5,1,1,0,32
184572,1310902,1,5,2,0,0,32
184573,1310902,1,5,3,0,0,32
184574,1310902,1,5,4,0,0,32
184575,1310902,1,5,5,0,1,32
184576,1310902,1,5,6,0,0,32
184577,1310902,1,6,1,1,0,33
184578,1310902,1,6,2,0,0,33
184579,1310902,1,6,3,4,0,37
184580,1310902,1,6,4,0,0,37
184581,1310902,1,6,5,0,0,37
184582,1310902,1,6,6,0,0,37
184583,1310902,1,7,1,2,0,39
184584,1310902,1,7,2,1,0,40
184585,1310902,1,7,3,0,0,40
184586,1310902,1,7,4,1,0,41
184587,1310902,1,7,5,0,0,41
184588,1310902,1,7,6,2,0,43
184589,1310902,1,8,1,0,0,43
184590,1310902,1,8,2,0,0,43
184591,1310902,1,8,3,1,0,44
184592,1310902,1,8,4,0,1,44
184593,1310902,1,8,5,1,0,45
184594,1310902,1,8,6,0,0,45
184595,1310902,1,9,1,6,0,51
184596,1310902,1,9,2,1,0,52
184597,1310902,1,9,3,2,0,54
184598,1310902,1,9,4,0,0,54
184599,1310902,1,9,5,0,0,54
184600,1310902,1,9,6,1,0,55
184601,1310902,1,10,1,1,0,56
184602,1310902,1,10,2,0,0,56
184603,1310902,1,10,3,4,0,60
184604,1310902,1,10,4,1,0,61
184605,1310902,1,10,5,3,0,64
184606,1310902,1,10,6,1,0,65
184607,1310902,1,11,1,6,0,71
184608,1310902,1,11,2,1,0,72
184609,1310902,1,11,3,1,0,73
184610,1310902,1,11,4,1,0,74
184611,1310902,1,11,5,1,0,75
184612,1310902,1,11,6,2,0,77
184613,1310902,1,12,1,1,0,78
184614,1310902,1,12,2,0,0,78
184615,1310902,1,12,3,1,0,79
184616,1310902,1,12,4,4,0,83
184617,1310902,1,12,5,1,0,84
184618,1310902,1,12,6,1,0,85
184619,1310902,1,13,1,2,0,87
184620,1310902,1,13,2,1,0,88
184621,1310902,1,13,3,4,0,92
184622,1310902,1,13,4,4,0,96
184623,1310902,1,13,5,1,0,97
184624,1310902,1,13,6,1,0,98
184625,1310902,1,14,1,1,0,99
184626,1310902,1,14,2,2,0,101
184627,1310902,1,14,3,0,1,101
184628,1310902,1,14,4,1,0,102
184629,1310902,1,14,5,1,0,103
184630,1310902,1,14,6,1,0,104
184631,1310902,1,15,1,0,0,104
184632,1310902,1,15,2,0,0,104
184633,1310902,1,15,3,1,0,105
184634,1310902,1,15,4,0,0,105
184635,1310902,1,15,5,2,0,107
184636,1310902,1,15,6,4,0,111
184637,1310902,1,16,1,1,0,112
184638,1310902,1,16,2,1,0,113
184639,1310902,1,16,3,1,0,114
184640,1310902,1,16,4,1,0,115
184641,1310902,1,16,5,0,0,115
184642,1310902,1,16,6,2,0,117
184643,1310902,1,17,1,0,0,117
184644,1310902,1,17,2,1,0,118
184645,1310902,1,17,3,1,0,119
184646,1310902,1,17,4,4,0,123
184647,1310902,1,17,5,0,0,123
184648,1310902,1,17,6,2,0,125
184649,1310902,1,18,1,1,0,126
184650,1310902,1,18,2,1,0,127
184651,1310902,1,18,3,1,0,128
184652,1310902,1,18,4,0,0,128
184653,1310902,1,18,5,0,0,128
184654,1310902,1,18,6,0,0,128
184655,1310902,1,19,1,0,0,128
184656,1310902,1,19,2,2,0,130
184657,1310902,1,19,3,0,0,130
184658,1310902,1,19,4,1,0,131
184659,1310902,1,19,5,4,0,135
184660,1310902,1,19,6,0,0,135
184661,1310902,1,20,1,1,0,136
184662,1310902,1,20,2,1,0,137
184663,1310902,1,20,3,6,0,143
184664,1310902,1,20,4,1,0,144
184665,1310902,1,20,5,2,0,146
184666,1310902,1,20,6,1,0,147
184751,1310946,1,1,1,1,0,1
184752,1310946,1,1,2,1,0,2
184753,1310946,1,1,3,0,0,2
184754,1310946,1,1,4,0,0,2
184755,1310946,1,1,5,4,0,6
184756,1310946,1,1,6,0,0,6
184757,1310946,1,2,1,2,0,8
184758,1310946,1,2,2,0,0,8
184759,1310946,1,2,3,0,0,8
184760,1310946,1,2,4,1,0,9
184761,1310946,1,2,5,2,0,11
184762,1310946,1,2,6,1,0,12
184763,1310946,1,3,1,0,1,12
184764,1310946,1,3,2,0,0,12
184765,1310946,1,3,3,0,0,12
184766,1310946,1,3,4,1,0,13
184767,1310946,1,3,5,0,0,13
184768,1310946,1,3,6,4,0,17
184769,1310946,1,4,1,4,0,21
184770,1310946,1,4,2,4,0,25
184771,1310946,1,4,3,0,0,25
184772,1310946,1,4,4,4,0,29
184773,1310946,1,4,5,1,0,30
184774,1310946,1,4,6,1,0,31
184775,1310946,1,5,1,0,0,31
184776,1310946,1,5,2,1,0,32
184777,1310946,1,5,3,4,0,36
184778,1310946,1,5,4,1,0,37
184779,1310946,1,5,5,5,0,42
184780,1310946,1,5,6,0,1,42
184781,1310946,1,6,1,1,0,43
184782,1310946,1,6,2,0,0,43
184783,1310946,1,6,3,4,0,47
184784,1310946,1,6,4,1,0,48
184785,1310946,1,6,5,0,0,48
184786,1310946,1,6,6,2,0,50
184787,1310946,1,7,1,1,0,51
184788,1310946,1,7,2,1,0,52
184789,1310946,1,7,3,0,0,52
184790,1310946,1,7,4,4,0,56
184791,1310946,1,7,5,1,0,57
184792,1310946,1,7,6,1,0,58
184793,1310946,1,8,1,1,0,59
184794,1310946,1,8,2,1,0,60
184795,1310946,1,8,3,1,0,61
184796,1310946,1,8,4,0,0,61
184797,1310946,1,8,5,1,0,62
184798,1310946,1,8,6,2,0,64
184799,1310946,1,9,1,0,1,64
184800,1310946,1,9,2,0,0,64
184801,1310946,1,9,3,0,0,64
184802,1310946,1,9,4,0,0,64
184803,1310946,1,9,5,0,0,64
184804,1310946,1,9,6,1,0,65
184805,1310946,1,10,1,2,1,67
184806,1310946,1,10,2,0,0,67
184807,1310946,1,10,3,2,0,69
184808,1310946,1,10,4,1,0,70
184809,1310946,1,10,5,0,0,70
184810,1310946,1,10,6,0,0,70
184811,1310946,1,11,1,1,0,71
184812,1310946,1,11,2,1,0,72
184813,1310946,1,11,3,1,0,73
184814,1310946,1,11,4,1,0,74
184815,1310946,1,11,5,0,0,74
184816,1310946,1,11,6,1,0,75
184817,1310946,1,12,1,4,0,79
184818,1310946,1,12,2,1,0,80
184819,1310946,1,12,3,1,0,81
184820,1310946,1,12,4,1,0,82
184821,1310946,1,12,5,1,0,83
184822,1310946,1,12,6,4,0,87
184823,1310946,1,13,1,1,0,88
184824,1310946,1,13,2,4,0,92
184825,1310946,1,13,3,0,0,92
184826,1310946,1,13,4,1,0,93
184827,1310946,1,13,5,1,0,94
184828,1310946,1,13,6,2,0,96
184829,1310946,1,14,1,1,0,97
184830,1310946,1,14,2,0,1,97
184831,1310946,1,14,3,1,0,98
184832,1310946,1,14,4,1,0,99
184833,1310946,1,14,5,1,0,100
184834,1310946,1,14,6,0,0,100
184835,1310946,1,15,1,1,0,101
184836,1310946,1,15,2,4,0,105
184837,1310946,1,15,3,0,0,105
184838,1310946,1,15,4,0,0,105
184839,1310946,1,15,5,1,0,106
184840,1310946,1,15,6,1,1,107
184841,1310946,1,16,1,4,0,111
184842,1310946,1,16,2,1,0,112
184843,1310946,1,16,3,0,0,112
184844,1310946,1,16,4,1,0,113
184845,1310946,1,16,5,1,0,114
184846,1310946,1,16,6,4,0,118
184847,1310946,1,17,1,0,0,118
184848,1310946,1,17,2,4,0,122
184849,1310946,1,17,3,1,0,123
184850,1310946,1,17,4,0,1,123
184851,1310946,1,17,5,1,0,124
184852,1310946,1,17,6,0,0,124
184853,1310946,1,18,1,2,0,126
184854,1310946,1,18,2,1,0,127
184855,1310946,1,18,3,4,0,131
184856,1310946,1,18,4,0,0,131
184857,1310946,1,18,5,1,0,132
184858,1310946,1,18,6,1,0,133
184859,1310946,1,19,1,2,0,135
184860,1310946,1,19,2,13,0,148
184861,1310946,1,19,3,0,1,148
184862,1310946,1,19,4,1,0,149
184863,1310946,1,19,5,1,0,150
184864,1310946,1,19,6,1,0,151
184865,1310946,1,20,1,2,0,153
184866,1310946,1,20,2,1,0,154
184867,1310946,1,20,3,0,0,154
184868,1310946,1,20,4,4,0,158
184869,1310946,1,20,5,0,0,158
184870,1310946,1,20,6,1,0,159
184987,1310947,1,1,1,2,0,2
184988,1310947,1,1,2,0,0,2
184989,1310947,1,1,3,6,0,8
184990,1310947,1,1,4,4,0,12
184991,1310947,1,1,5,0,0,12
184992,1310947,1,1,6,0,0,12
184993,1310947,1,2,1,0,0,12
184994,1310947,1,2,2,0,0,12
184995,1310947,1,2,3,1,0,13
184996,1310947,1,2,4,1,0,14
184997,1310947,1,2,5,0,1,14
184998,1310947,1,2,6,0,0,14
184999,1310947,1,3,1,1,0,15
185000,1310947,1,3,2,0,0,15
185001,1310947,1,3,3,1,0,16
185002,1310947,1,3,4,4,0,20
185003,1310947,1,3,5,1,0,21
185004,1310947,1,3,6,0,0,21
185005,1310947,1,4,1,4,0,25
185006,1310947,1,4,2,6,0,31
185007,1310947,1,4,3,0,1,31
185008,1310947,1,4,4,0,0,31
185009,1310947,1,4,5,0,0,31
185010,1310947,1,4,6,3,0,34
185011,1310947,1,5,1,0,0,34
185012,1310947,1,5,2,1,0,35
185013,1310947,1,5,3,2,0,37
185014,1310947,1,5,4,4,0,41
185015,1310947,1,5,5,0,0,41
185016,1310947,1,5,6,5,0,46
185017,1310947,1,6,1,0,1,46
185018,1310947,1,6,2,0,0,46
185019,1310947,1,6,3,0,0,46
185020,1310947,1,6,4,4,0,50
185021,1310947,1,6,5,1,0,51
185022,1310947,1,6,6,0,1,51
185023,1310947,1,7,1,0,0,51
185024,1310947,1,7,2,0,0,51
185025,1310947,1,7,3,0,0,51
185026,1310947,1,7,4,0,0,51
185027,1310947,1,7,5,4,0,55
185028,1310947,1,7,6,1,0,56
185029,1310947,1,8,1,1,0,57
185030,1310947,1,8,2,0,0,57
185031,1310947,1,8,3,1,0,58
185032,1310947,1,8,4,1,0,59
185033,1310947,1,8,5,0,0,59
185034,1310947,1,8,6,1,0,60
185035,1310947,1,9,1,0,0,60
185036,1310947,1,9,2,1,0,61
185037,1310947,1,9,3,6,0,67
185038,1310947,1,9,4,1,0,68
185039,1310947,1,9,5,0,0,68
185040,1310947,1,9,6,1,0,69
185041,1310947,1,10,1,0,0,69
185042,1310947,1,10,2,1,0,70
185043,1310947,1,10,3,1,0,71
185044,1310947,1,10,4,2,0,73
185045,1310947,1,10,5,1,0,74
185046,1310947,1,10,6,1,0,75
185047,1310947,1,11,1,0,0,75
185048,1310947,1,11,2,1,0,76
185049,1310947,1,11,3,0,0,76
185050,1310947,1,11,4,0,0,76
185051,1310947,1,11,5,1,0,77
185052,1310947,1,11,6,1,0,78
185053,1310947,1,12,1,0,0,78
185054,1310947,1,12,2,1,0,79
185055,1310947,1,12,3,2,0,81
185056,1310947,1,12,4,1,0,82
185057,1310947,1,12,5,4,0,86
185058,1310947,1,12,6,1,0,87
185059,1310947,1,13,1,1,0,88
185060,1310947,1,13,2,0,1,88
185061,1310947,1,13,3,1,0,89
185062,1310947,1,13,4,1,0,90
185063,1310947,1,13,5,1,0,91
185064,1310947,1,13,6,0,0,91
185065,1310947,1,14,1,1,0,92
185066,1310947,1,14,2,1,0,93
185067,1310947,1,14,3,2,0,95
185068,1310947,1,14,4,1,0,96
185069,1310947,1,14,5,2,0,98
185070,1310947,1,14,6,1,0,99
185071,1310947,1,15,1,1,0,100
185072,1310947,1,15,2,1,0,101
185073,1310947,1,15,3,1,0,102
185074,1310947,1,15,4,4,0,106
185075,1310947,1,15,5,0,0,106
185076,1310947,1,15,6,1,0,107
185077,1310947,1,16,1,4,0,111
185078,1310947,1,16,2,1,0,112
185079,1310947,1,16,3,0,0,112
185080,1310947,1,16,4,1,0,113
185081,1310947,1,16,5,1,0,114
185082,1310947,1,16,6,6,0,120
185083,1310947,1,17,1,0,0,120
185084,1310947,1,17,2,1,0,121
185085,1310947,1,17,3,1,0,122
185086,1310947,1,17,4,4,0,126
185087,1310947,1,17,5,0,0,126
185088,1310947,1,17,6,1,0,127
185089,1310947,1,18,1,2,0,129
185090,1310947,1,18,2,4,0,133
185091,1310947,1,18,3,1,0,134
185092,1310947,1,18,4,1,0,135
185093,1310947,1,18,5,1,0,136
185094,1310947,1,18,6,6,0,142
185095,1310947,1,19,1,0,0,142
185096,1310947,1,19,2,3,0,145
185097,1310947,1,19,3,6,0,151
185098,1310947,1,19,4,2,0,153
185099,1310947,1,19,5,2,0,155
185100,1310947,1,19,6,2,0,157
185101,1310947,1,20,1,2,1,159
185102,1310947,1,20,2,1,0,160
185103,1310947,1,20,3,1,0,161
185104,1310947,1,20,4,1,0,162
185105,1310947,1,20,5,6,0,168
185106,1310947,1,20,6,2,0,170
185227,1310948,1,1,1,0,0,0
185228,1310948,1,1,2,0,0,0
185229,1310948,1,1,3,4,0,4
185230,1310948,1,1,4,6,0,10
185231,1310948,1,1,5,0,0,10
185232,1310948,1,1,6,0,0,10
185233,1310948,1,2,1,1,0,11
185234,1310948,1,2,2,1,0,12
185235,1310948,1,2,3,0,0,12
185236,1310948,1,2,4,4,0,16
185237,1310948,1,2,5,0,0,16
185238,1310948,1,2,6,0,0,16
185239,1310948,1,3,1,0,0,16
185240,1310948,1,3,2,0,0,16
185241,1310948,1,3,3,1,0,17
185242,1310948,1,3,4,2,0,19
185243,1310948,1,3,5,4,0,23
185244,1310948,1,3,6,0,0,23
185245,1310948,1,4,1,0,1,23
185246,1310948,1,4,2,3,0,26
185247,1310948,1,4,3,0,0,26
185248,1310948,1,4,4,1,0,27
185249,1310948,1,4,5,1,0,28
185250,1310948,1,4,6,1,0,29
185251,1310948,1,5,1,0,0,29
185252,1310948,1,5,2,1,0,30
185253,1310948,1,5,3,4,0,34
185254,1310948,1,5,4,4,0,38
185255,1310948,1,5,5,0,0,38
185256,1310948,1,5,6,0,0,38
185257,1310948,1,6,1,4,0,42
185258,1310948,1,6,2,6,0,48
185259,1310948,1,6,3,1,0,49
185260,1310948,1,6,4,0,1,49
185261,1310948,1,6,5,1,0,50
185262,1310948,1,6,6,1,0,51
185263,1310948,1,7,1,1,0,52
185264,1310948,1,7,2,1,0,53
185265,1310948,1,7,3,0,0,53
185266,1310948,1,7,4,1,0,54
185267,1310948,1,7,5,1,0,55
185268,1310948,1,7,6,0,1,55
185269,1310948,1,8,1,2,0,57
185270,1310948,1,8,2,2,0,59
185271,1310948,1,8,3,0,0,59
185272,1310948,1,8,4,0,0,59
185273,1310948,1,8,5,0,0,59
185274,1310948,1,8,6,1,0,60
185275,1310948,1,9,1,4,0,64
185276,1310948,1,9,2,0,0,64
185277,1310948,1,9,3,0,1,64
185278,1310948,1,9,4,1,0,65
185279,1310948,1,9,5,1,0,66
185280,1310948,1,9,6,2,0,68
185281,1310948,1,10,1,1,0,69
185282,1310948,1,10,2,1,0,70
185283,1310948,1,10,3,1,0,71
185284,1310948,1,10,4,2,0,73
185285,1310948,1,10,5,0,0,73
185286,1310948,1,10,6,0,0,73
185287,1310948,1,11,1,2,0,75
185288,1310948,1,11,2,0,0,75
185289,1310948,1,11,3,0,0,75
185290,1310948,1,11,4,1,0,76
185291,1310948,1,11,5,1,0,77
185292,1310948,1,11,6,0,0,77
185293,1310948,1,12,1,0,0,77
185294,1310948,1,12,2,2,0,79
185295,1310948,1,12,3,1,0,80
185296,1310948,1,12,4,0,1,80
185297,1310948,1,12,5,1,0,81
185298,1310948,1,12,6,2,0,83
185299,1310948,1,13,1,1,0,84
185300,1310948,1,13,2,1,0,85
185301,1310948,1,13,3,0,0,85
185302,1310948,1,13,4,0,0,85
185303,1310948,1,13,5,0,0,85
185304,1310948,1,13,6,4,0,89
185305,1310948,1,14,1,0,0,89
185306,1310948,1,14,2,1,0,90
185307,1310948,1,14,3,0,0,90
185308,1310948,1,14,4,1,0,91
185309,1310948,1,14,5,1,0,92
185310,1310948,1,14,6,2,0,94
185311,1310948,1,15,1,0,0,94
185312,1310948,1,15,2,1,0,95
185313,1310948,1,15,3,0,0,95
185314,1310948,1,15,4,1,0,96
185315,1310948,1,15,5,1,0,97
185316,1310948,1,15,6,1,0,98
185317,1310948,1,16,1,0,0,98
185318,1310948,1,16,2,0,1,98
185319,1310948,1,16,3,0,0,98
185320,1310948,1,16,4,1,0,99
185321,1310948,1,16,5,1,0,100
185322,1310948,1,16,6,0,0,100
185323,1310948,1,17,1,1,0,101
185324,1310948,1,17,2,1,0,102
185325,1310948,1,17,3,0,0,102
185326,1310948,1,17,4,0,1,102
185327,1310948,1,17,5,1,0,103
185328,1310948,1,17,6,0,0,103
185329,1310948,1,18,1,1,0,104
185330,1310948,1,18,2,0,0,104
185331,1310948,1,18,3,1,0,105
185332,1310948,1,18,4,4,0,109
185333,1310948,1,18,5,0,0,109
185334,1310948,1,18,6,0,0,109
185335,1310948,1,19,1,0,0,109
185336,1310948,1,19,2,1,0,110
185337,1310948,1,19,3,4,0,114
185338,1310948,1,19,4,2,0,116
185339,1310948,1,19,5,1,1,117
185340,1310948,1,19,6,0,0,117
185341,1310948,1,20,1,0,0,117
185342,1310948,1,20,2,2,0,119
185343,1310948,1,20,3,0,0,119
185344,1310948,1,20,4,1,0,120
185345,1310948,1,20,5,1,0,121
185346,1310948,1,20,6,4,0,125
185467,1317150,1,1,1,0,0,0
185468,1317150,1,1,2,1,0,1
185469,1317150,1,1,3,4,0,5
185470,1317150,1,1,4,2,0,7
185471,1317150,1,1,5,6,0,13
185472,1317150,1,1,6,1,0,14
185473,1317150,1,2,1,4,0,18
185474,1317150,1,2,2,0,0,18
185475,1317150,1,2,3,0,0,18
185476,1317150,1,2,4,0,0,18
185477,1317150,1,2,5,0,1,18
185478,1317150,1,2,6,0,0,18
185479,1317150,1,3,1,0,0,18
185480,1317150,1,3,2,0,0,18
185481,1317150,1,3,3,0,0,18
185482,1317150,1,3,4,0,0,18
185483,1317150,1,3,5,4,0,22
185484,1317150,1,3,6,4,0,26
185485,1317150,1,4,1,0,0,26
185486,1317150,1,4,2,0,1,26
185487,1317150,1,4,3,0,0,26
185488,1317150,1,4,4,0,0,26
185489,1317150,1,4,5,1,0,27
185490,1317150,1,4,6,0,0,27
185491,1317150,1,5,1,0,0,27
185492,1317150,1,5,2,4,0,31
185493,1317150,1,5,3,4,0,35
185494,1317150,1,5,4,1,0,36
185495,1317150,1,5,5,2,0,38
185496,1317150,1,5,6,0,0,38
185497,1317150,1,6,1,1,0,39
185498,1317150,1,6,2,0,0,39
185499,1317150,1,6,3,0,0,39
185500,1317150,1,6,4,5,0,44
185501,1317150,1,6,5,0,0,44
185502,1317150,1,6,6,2,0,46
185503,1317150,1,7,1,1,0,47
185504,1317150,1,7,2,6,0,53
185505,1317150,1,7,3,2,0,55
185506,1317150,1,7,4,1,0,56
185507,1317150,1,7,5,0,0,56
185508,1317150,1,7,6,1,0,57
185509,1317150,1,8,1,1,0,58
185510,1317150,1,8,2,4,0,62
185511,1317150,1,8,3,0,0,62
185512,1317150,1,8,4,1,0,63
185513,1317150,1,8,5,3,0,66
185514,1317150,1,8,6,0,0,66
185515,1317150,1,9,1,1,0,67
185516,1317150,1,9,2,1,0,68
185517,1317150,1,9,3,2,0,70
185518,1317150,1,9,4,4,0,74
185519,1317150,1,9,5,0,0,74
185520,1317150,1,9,6,1,0,75
185521,1317150,1,10,1,0,0,75
185522,1317150,1,10,2,1,0,76
185523,1317150,1,10,3,1,0,77
185524,1317150,1,10,4,6,0,83
185525,1317150,1,10,5,1,0,84
185526,1317150,1,10,6,1,0,85
185527,1317150,1,11,1,4,0,89
185528,1317150,1,11,2,2,0,91
185529,1317150,1,11,3,1,0,92
185530,1317150,1,11,4,0,0,92
185531,1317150,1,11,5,1,0,93
185532,1317150,1,11,6,1,0,94
185533,1317150,1,12,1,0,0,94
185534,1317150,1,12,2,0,0,94
185535,1317150,1,12,3,3,0,97
185536,1317150,1,12,4,1,0,98
185537,1317150,1,12,5,1,0,99
185538,1317150,1,12,6,1,0,100
185539,1317150,1,13,1,0,0,100
185540,1317150,1,13,2,0,0,100
185541,1317150,1,13,3,0,1,100
185542,1317150,1,13,4,0,0,100
185543,1317150,1,13,5,0,0,100
185544,1317150,1,13,6,0,0,100
185545,1317150,1,14,1,1,0,101
185546,1317150,1,14,2,0,0,101
185547,1317150,1,14,3,1,0,102
185548,1317150,1,14,4,4,0,106
185549,1317150,1,14,5,1,0,107
185550,1317150,1,14,6,1,0,108
185551,1317150,1,15,1,3,0,111
185552,1317150,1,15,2,1,0,112
185553,1317150,1,15,3,1,0,113
185554,1317150,1,15,4,4,0,117
185555,1317150,1,15,5,1,0,118
185556,1317150,1,15,6,1,0,119
185557,1317150,1,16,1,6,0,125
185558,1317150,1,16,2,4,0,129
185559,1317150,1,16,3,6,0,135
185560,1317150,1,16,4,6,0,141
185561,1317150,1,16,5,1,0,142
185562,1317150,1,16,6,0,0,142
185563,1317150,1,17,1,6,0,148
185564,1317150,1,17,2,6,0,154
185565,1317150,1,17,3,2,0,156
185566,1317150,1,17,4,1,0,157
185567,1317150,1,17,5,2,0,159
185568,1317150,1,17,6,4,0,163
185569,1317150,1,18,1,0,1,163
185570,1317150,1,18,2,1,0,164
185571,1317150,1,18,3,0,0,164
185572,1317150,1,18,4,1,0,165
185573,1317150,1,18,5,0,0,165
185574,1317150,1,18,6,1,0,166
185575,1317150,1,19,1,0,0,166
185576,1317150,1,19,2,2,0,168
185577,1317150,1,19,3,2,0,170
185578,1317150,1,19,4,2,0,172
185579,1317150,1,19,5,1,0,173
185580,1317150,1,19,6,3,0,176
185581,1317150,1,20,1,0,1,176
185582,1317150,1,20,2,2,0,178
185583,1317150,1,20,3,6,0,184
185584,1317150,1,20,4,2,0,186
185585,1317150,1,20,5,1,0,187
185586,1317150,1,20,6,6,0,193
185707,1317151,1,1,1,1,0,1
185708,1317151,1,1,2,0,0,1
185709,1317151,1,1,3,3,0,4
185710,1317151,1,1,4,0,0,4
185711,1317151,1,1,5,1,0,5
185712,1317151,1,1,6,0,0,5
185713,1317151,1,2,1,3,0,8
185714,1317151,1,2,2,0,0,8
185715,1317151,1,2,3,2,0,10
185716,1317151,1,2,4,2,0,12
185717,1317151,1,2,5,2,0,14
185718,1317151,1,2,6,0,0,14
185719,1317151,1,3,1,0,0,14
185720,1317151,1,3,2,1,0,15
185721,1317151,1,3,3,1,0,16
185722,1317151,1,3,4,2,0,18
185723,1317151,1,3,5,4,0,22
185724,1317151,1,3,6,1,0,23
185725,1317151,1,4,1,1,0,24
185726,1317151,1,4,2,1,0,25
185727,1317151,1,4,3,4,0,29
185728,1317151,1,4,4,1,0,30
185729,1317151,1,4,5,1,0,31
185730,1317151,1,4,6,0,0,31
185731,1317151,1,5,1,4,0,35
185732,1317151,1,5,2,0,0,35
185733,1317151,1,5,3,0,1,35
185734,1317151,1,5,4,4,0,39
185735,1317151,1,5,5,1,0,40
185736,1317151,1,5,6,1,0,41
185737,1317151,1,6,1,0,0,41
185738,1317151,1,6,2,1,0,42
185739,1317151,1,6,3,0,1,42
185740,1317151,1,6,4,1,0,43
185741,1317151,1,6,5,1,0,44
185742,1317151,1,6,6,0,0,44
185743,1317151,1,7,1,0,0,44
185744,1317151,1,7,2,1,0,45
185745,1317151,1,7,3,0,0,45
185746,1317151,1,7,4,1,0,46
185747,1317151,1,7,5,0,0,46
185748,1317151,1,7,6,2,0,48
185749,1317151,1,8,1,1,0,49
185750,1317151,1,8,2,2,0,51
185751,1317151,1,8,3,0,0,51
185752,1317151,1,8,4,1,0,52
185753,1317151,1,8,5,2,0,54
185754,1317151,1,8,6,0,0,54
185755,1317151,1,9,1,4,0,58
185756,1317151,1,9,2,1,0,59
185757,1317151,1,9,3,0,0,59
185758,1317151,1,9,4,6,0,65
185759,1317151,1,9,5,2,0,67
185760,1317151,1,9,6,0,0,67
185761,1317151,1,10,1,1,0,68
185762,1317151,1,10,2,1,0,69
185763,1317151,1,10,3,1,0,70
185764,1317151,1,10,4,1,0,71
185765,1317151,1,10,5,1,0,72
185766,1317151,1,10,6,0,0,72
185767,1317151,1,11,1,1,0,73
185768,1317151,1,11,2,1,0,74
185769,1317151,1,11,3,0,0,74
185770,1317151,1,11,4,0,0,74
185771,1317151,1,11,5,1,0,75
185772,1317151,1,11,6,1,0,76
185773,1317151,1,12,1,0,0,76
185774,1317151,1,12,2,4,0,80
185775,1317151,1,12,3,7,0,87
185776,1317151,1,12,4,2,0,89
185777,1317151,1,12,5,6,0,95
185778,1317151,1,12,6,1,0,96
185779,1317151,1,13,1,1,0,97
185780,1317151,1,13,2,1,0,98
185781,1317151,1,13,3,0,0,98
185782,1317151,1,13,4,1,0,99
185783,1317151,1,13,5,0,1,99
185784,1317151,1,13,6,1,0,100
185785,1317151,1,14,1,0,0,100
185786,1317151,1,14,2,0,0,100
185787,1317151,1,14,3,0,0,100
185788,1317151,1,14,4,0,0,100
185789,1317151,1,14,5,1,0,101
185790,1317151,1,14,6,2,0,103
185791,1317151,1,15,1,6,0,109
185792,1317151,1,15,2,0,0,109
185793,1317151,1,15,3,1,0,110
185794,1317151,1,15,4,2,0,112
185795,1317151,1,15,5,0,0,112
185796,1317151,1,15,6,1,0,113
185797,1317151,1,16,1,4,0,117
185798,1317151,1,16,2,1,0,118
185799,1317151,1,16,3,0,0,118
185800,1317151,1,16,4,6,0,124
185801,1317151,1,16,5,4,0,128
185802,1317151,1,16,6,1,0,129
185803,1317151,1,17,1,2,0,131
185804,1317151,1,17,2,0,0,131
185805,1317151,1,17,3,1,0,132
185806,1317151,1,17,4,1,0,133
185807,1317151,1,17,5,2,0,135
185808,1317151,1,17,6,1,0,136
185809,1317151,1,18,1,1,0,137
185810,1317151,1,18,2,1,0,138
185811,1317151,1,18,3,5,0,143
185812,1317151,1,18,4,0,0,143
185813,1317151,1,18,5,1,0,144
185814,1317151,1,18,6,0,0,144
185815,1317151,1,19,1,4,0,148
185816,1317151,1,19,2,0,0,148
185817,1317151,1,19,3,0,1,148
185818,1317151,1,19,4,1,0,149
185819,1317151,1,19,5,1,1,150
185820,1317151,1,19,6,1,0,151
185821,1317151,1,20,1,1,0,152
185822,1317151,1,20,2,1,0,153
185823,1317151,1,20,3,1,0,154
185824,1317151,1,20,4,4,0,158
185825,1317151,1,20,5,4,0,162
185826,1317151,1,20,6,1,0,163
185937,1317482,1,1,1,0,0,0
185938,1317482,1,1,2,4,0,4
185939,1317482,1,1,3,1,0,5
185940,1317482,1,1,4,4,0,9
185941,1317482,1,1,5,5,0,14
185942,1317482,1,1,6,0,0,14
